ígñ[E(kWh/h),ígñ[G(MJ/h),ígñ[K(MJ/h),ígñ[M(MJ/h),ígñ[UT(MJ/h),ó‚ñ[E(kWh/h),ó‚ñ[G(MJ/h),ó‚ñ[K(MJ/h),ó‚ñ[M(MJ/h),ó‚ñ[UT(MJ/h),ä∑ãCE(kWh/h),è∆ñæE(kWh/h),ããìíE(kWh/h),ããìíG(MJ/h),ããìíK(MJ/h),ããìíM(MJ/h),â∆ìdE(kWh/h),â∆ìdG(MJ/h),â∆ìdK(MJ/h),â∆ìdM(MJ/h),í≤óùE(kWh/h),í≤óùG(MJ/h),í≤óùK(MJ/h),í≤óùM(MJ/h),ÉRÅ[ÉWÉFÉlG(MJ/h),ÉRÅ[ÉWÉFÉlK(MJ/h),ÉRÅ[ÉWÉFÉlî≠ìd(kWh/h),ÉRÅ[ÉWÉFÉlî≠ìd(é©â∆è¡îÔ)(kWh/h),PVî≠ìd(KWh/h),PVî≠ìd(é©â∆è¡îÔ)(kWh/h)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.0031167322530864204,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5840307617995473,0.0,0.0,0.0,3.3418052859747114,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.0031167322530864204,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026146153121492634,0.026146153121492634
0.6219567158487239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07691224,0.036464036490960014,0.003990065586419754,1.545256002177601,0.0,0.0,0.3531,0.0,0.0,0.0,0.0,2.2536,0.0,0.0,0.0,0.0,0.0,0.0,0.16088910856348235,0.16088910856348235
0.3403619762572919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06557224000000002,0.22934337827858417,0.0037717322530864206,1.1589420016332008,0.0,0.0,0.3669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2920763167468903,0.2920763167468903
0.16586845232422737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06557224000000002,0.12910403514132926,0.0031167322530864204,0.0,0.0,0.0,0.2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6821411070922225,0.567561459718643
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.33084101357270185,0.0031167322530864204,0.0,0.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369081724273868,0.7938599858257882
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.1060257407690349,0.0031167322530864204,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493267685625326,0.24557471302212136
0.11802419961483988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.005277528138528138,0.0031167322530864204,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,1.6123,0.0,0.0,0.0,0.0,0.0,0.0,0.5332609171772421,0.2698207000064545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07691224,0.058987285714285714,0.0031167322530864204,0.0,0.0,0.0,0.3705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5240507298409032,0.5095162579673721
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.11604475935828878,0.0031167322530864204,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583941305661668,0.2555937316113752
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.04896826712503183,0.0031167322530864204,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38942952676918885,0.19548723937811827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.0031167322530864204,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5044674148435988,0.14651897225308644
0.11268679634175124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.06761252992105934,0.0031167322530864204,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2986495050844314,0.2986495050844314
0.39279806590119754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.11363652992105934,0.0031167322530864204,0.0,0.0,0.0,0.3026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026536540822544613,0.026536540822544613
0.29612462760225383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908224000000001,0.13294753170359053,0.004863398919753087,3.090512004355202,0.0,0.0,0.5469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47234015489269876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908224000000001,0.32607819837025714,0.022561176697530865,30.548650096534868,0.0,0.0,0.1939,0.0,0.0,0.0,0.0,7.6615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5916561490704554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.17639743672014263,0.023222711781442903,16.328935346032964,0.0,0.0,0.2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8132780099746932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.2856308521772345,0.0192927117814429,9.37528333623376,0.0,0.0,0.2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6512175137936663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08852224000000002,0.3298294271708684,0.029137024643132715,8.679843590381436,0.0,0.0,0.2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09019224,0.345328359434683,0.0033350655864197534,0.38631400054440024,0.0,0.0,0.2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.09055484754265343,0.003081977237654321,0.0,0.0,0.0,0.1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.003081977237654321,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.003081977237654321,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.003081977237654321,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.003081977237654321,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.601771469156456,0.0,0.0,0.0,2.4203552330052194,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.003081977237654321,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026068201489892293,0.026068201489892293
0.6909605316256318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07691224,0.036464036490960014,0.004610310570987654,2.6654198251878345,0.0,0.0,0.3531,0.0,0.0,0.0,0.0,2.2536,0.0,0.0,0.0,0.0,0.0,0.0,0.18485807648517097,0.18485807648517097
0.562497157281651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06557224000000002,0.22934337827858417,0.003518643904320988,0.7615485214822384,0.0,0.0,0.3669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3843815581238064,0.3843815581238064
0.3217982094974054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06557224000000002,0.12910403514132926,0.003081977237654321,0.0,0.0,0.0,0.2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.443298834599,0.723456461876389
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.33084101357270185,0.003300310570987654,0.3807742607411192,0.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2471965476717133,0.7940435641436896
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.1060257407690349,0.003081977237654321,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0939914161902335,0.24553995800668926
0.1690696544671163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.005277528138528138,0.003081977237654321,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,1.6123,0.0,0.0,0.0,0.0,0.0,0.0,1.8711009708707385,0.3208313998432988
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07691224,0.058987285714285714,0.0037369772376543214,1.1423227822233577,0.0,0.0,0.3705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2387045593656503,0.51013650295194
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.11604475935828878,0.003081977237654321,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7693325868224701,0.2555589765959431
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.04896826712503183,0.003081977237654321,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432869730243765,0.19545248436268617
0.1466370209175458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.003081977237654321,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214246596606731,0.29312123815520014
0.13354691282457884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.06761252992105934,0.003300310570987654,0.3807742607411192,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18759534577534442,0.18759534577534442
0.3886549000028804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.11363652992105934,0.003081977237654321,0.0,0.0,0.0,0.3026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026074723780635384,0.026074723780635384
0.23983312567473644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908224000000001,0.13294753170359053,0.0063569772376543205,5.711613911116788,0.0,0.0,0.5469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3877448261833382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908224000000001,0.32607819837025714,0.023618088348765432,32.507055025470194,0.0,0.0,0.1939,0.0,0.0,0.0,0.0,7.6615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4194329994867834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.17639743672014263,0.023831004328221453,17.72548175940134,0.0,0.0,0.2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6376751503803552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.2856308521772345,0.020446837661554786,11.739836981184968,0.0,0.0,0.2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47853994053757554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08852224000000002,0.3298294271708684,0.032462531418788576,14.903498204773753,0.0,0.0,0.2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09019224,0.345328359434683,0.003518643904320988,0.7615485214822384,0.0,0.0,0.2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.09055484754265343,0.0030711940586419756,0.0,0.0,0.0,0.1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.0030711940586419756,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.0030711940586419756,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.0030711940586419756,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.0030711940586419756,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6126193512810032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.0030711940586419756,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025733848211581884,0.025733848211581884
0.4606580567199632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07691224,0.036464036490960014,0.004599527391975309,2.669807500915388,0.0,0.0,0.3531,0.0,0.0,0.0,0.0,2.2536,0.0,0.0,0.0,0.0,0.0,0.0,0.1825633357715031,0.1825633357715031
0.30287527948931603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06557224000000002,0.22934337827858417,0.0035078607253086424,0.7628021431186822,0.0,0.0,0.3669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3139562420330262,0.3139562420330262
0.12264300861620851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06557224000000002,0.12910403514132926,0.0030711940586419756,0.0,0.0,0.0,0.2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8424521898837392,0.5242904778161798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.33084101357270185,0.0032895273919753094,0.3814010715593411,0.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3277342465583388,0.7940327809646772
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.1060257407690349,0.0030711940586419756,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51675945161022,0.2455291748276769
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.005277528138528138,0.0030711940586419756,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,1.6123,0.0,0.0,0.0,0.0,0.0,0.0,0.8492654398503278,0.15175096219717013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07691224,0.058987285714285714,0.0037261940586419753,1.1442032146780234,0.0,0.0,0.3705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9558967004886806,0.5101257197729276
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.11604475935828878,0.0030711940586419756,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7288366351228985,0.25554819341693075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.04896826712503183,0.0030711940586419756,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5212648929159509,0.19544170118367382
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.0030711940586419756,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31763328987902656,0.146473434058642
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.06761252992105934,0.0032895273919753094,0.3814010715593411,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18931714008397427,0.18931714008397427
0.16349958305054008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.11363652992105934,0.0030711940586419756,0.0,0.0,0.0,0.3026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026305357776936,0.026305357776936
0.19415473636595504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908224000000001,0.13294753170359053,0.006346194058641976,5.721016073390117,0.0,0.0,0.5469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35747766251073376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908224000000001,0.32607819837025714,0.02360730516975309,32.61036771207531,0.0,0.0,0.1939,0.0,0.0,0.0,0.0,7.6615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43653237027543446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.17639743672014263,0.023714901777102625,17.725913821193718,0.0,0.0,0.2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6918610317869638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.2856308521772345,0.020330735110435958,11.731382118538598,0.0,0.0,0.2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.529779112460395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08852224000000002,0.3298294271708684,0.032241109495563275,14.86377382524131,0.0,0.0,0.2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09019224,0.345328359434683,0.0035078607253086424,0.7628021431186822,0.0,0.0,0.2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.09055484754265343,0.0031257735339506178,0.0,0.0,0.0,0.1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.0031257735339506178,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.0031257735339506178,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.0031257735339506178,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.0031257735339506178,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.019914174877029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.0031257735339506178,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017236742127930395,0.017236742127930395
0.5520320404955289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07691224,0.036464036490960014,0.00465410686728395,2.7187697764659546,0.0,0.0,0.3531,0.0,0.0,0.0,0.0,2.2536,0.0,0.0,0.0,0.0,0.0,0.0,0.08816816656168197,0.08816816656168197
0.47976227146860845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06557224000000002,0.22934337827858417,0.003562440200617284,0.7767913647045586,0.0,0.0,0.3669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15860849370862162,0.15860849370862162
0.400099086528207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06557224000000002,0.12910403514132926,0.0031257735339506178,0.0,0.0,0.0,0.2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23461379981908964,0.23461379981908964
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.33084101357270185,0.0033441068672839507,0.3883956823522793,0.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2805295950609373,0.2805295950609373
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.1060257407690349,0.0031257735339506178,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30571614737219555,0.2455837543029855
0.8322562131332694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.005277528138528138,0.0031257735339506178,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,1.6123,0.0,0.0,0.0,0.0,0.0,0.0,0.32186079311204774,0.32186079311204774
0.41247528414400647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07691224,0.058987285714285714,0.003780773533950618,1.1651870470568377,0.0,0.0,0.3705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38749789755562364,0.38749789755562364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.11604475935828878,0.0031257735339506178,0.0,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4202831274269391,0.25560277289223937
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.04896826712503183,0.0031257735339506178,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3544074007276403,0.19549628065898245
0.5552075984901329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.0031257735339506178,0.0,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26368914740607396,0.26368914740607396
0.3119345260502507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.06761252992105934,0.0033441068672839507,0.3883956823522793,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15654860877569887,0.15654860877569887
0.8192519311599745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.11363652992105934,0.0031257735339506178,0.0,0.0,0.0,0.3026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0349243633794941,0.0349243633794941
0.535255949249737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908224000000001,0.13294753170359053,0.0064007735339506175,5.82593523528419,0.0,0.0,0.5469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7865568088666033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908224000000001,0.32607819837025714,0.023661884645061727,32.98655703228841,0.0,0.0,0.1939,0.0,0.0,0.0,0.0,7.6615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.749002775110911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.17639743672014263,0.0243025593050733,18.138392172370637,0.0,0.0,0.2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8649412572291701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473224000000001,0.2856308521772345,0.020918392638406634,12.029303279843026,0.0,0.0,0.2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.610218266791056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08852224000000002,0.3298294271708684,0.03336184507619599,15.343514686660775,0.0,0.0,0.2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09019224,0.345328359434683,0.003562440200617284,0.7767913647045586,0.0,0.0,0.2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390224000000001,0.0,0.003011222993827161,0.0,0.0,0.0,0.1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
