SC,E_E_dmd_excl,theta_ex_d_t,E_p_0,E_p_1,E_p_2,E_p_3,E_E_PV_h,E_E_PV_sell,E_E_PV_chg,E_E_PSS_h,E_E_PSS_max_sup,E_E_srpl,E_E_dmd_incl,E_E_aux_PSS,E_dash_dash_E_PV_chg,E_dash_dash_E_srpl,E_dash_dash_E_SB_sup,E_E_PV_max_sup,E_E_SB_max_sup,E_dash_dash_E_PV_max_sup,E_dash_dash_E_SB_max_sup,E_E_SB_max_chg,E_E_aux_PCS
1.0,0.34580129384543506,24.8,0.3879036819695221,0.0,0.0,0.0,0.2912599072226754,0.0,0.0,0.08254138662275967,5.510236808122114,0.0,0.3738012938454351,0.028,0.0,0.0,1.5,0.2912599072226754,5.218976900899438,0.37626657151043635,5.574335282973783,0.6,0.025
1.0,0.3164748332816973,24.8,0.2623388041220027,0.0,0.0,0.0,0.17250692399838405,0.0,0.0,0.17196790928331326,4.0168199304205725,0.0,0.3444748332816973,0.028,0.0,0.0,1.5,0.17250692399838405,3.844313006422188,0.2544686399983426,4.164423596330449,0.6,0.025
1.0,0.6913674850788989,24.5,0.13003310732213377,0.0,0.0,0.0,0.07567926846148185,0.0,0.0,0.643688216617417,2.487089926600261,0.0,0.7193674850788989,0.028,0.0,0.0,1.5,0.07567926846148185,2.411410658138779,0.12613211410246974,2.6947801621936196,0.6,0.025
1.0,0.8305752940879967,23.8,0.016221876898719893,0.0,0.0,0.0,0.009441132355054978,0.0,0.0,0.8491341617329418,0.9452383459321477,0.0,0.8585752940879967,0.028,0.0,0.0,1.5,0.009441132355054978,0.9357972135770928,0.015735220591758296,1.1813304754636849,0.6,0.025
1.0,0.7912141359744219,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7952141359744219,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.589078019056213,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593078019056213,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.8423244529196294,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8463244529196294,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.8096095190132724,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8136095190132724,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.7150621985859176,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7190621985859176,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.33852464541302385,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34252464541302385,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.1384697978703704,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1424697978703704,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14626979787037037,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15026979787037037,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14626979787037037,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15026979787037037,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.1384697978703704,19.8,0.024606608397385887,0.0,0.0,0.0,0.014321046087278584,0.0,0.0,0.0,0.014321046087278584,0.0,0.1664697978703704,0.028,0.0,0.0,0.0,0.014321046087278584,0.0,0.023868410145464307,0.0,0.6,0.025
1.0,0.14626979787037037,19.9,0.12529446373340147,0.0,0.0,0.0,0.07292137789283964,0.0,0.0,0.0,0.07292137789283964,0.0,0.17426979787037036,0.028,0.0,0.0,0.0,0.07292137789283964,0.0,0.12153562982139941,0.0,0.6,0.025
1.0,0.47021716769466376,20.5,0.2425813298034042,0.0,0.0,0.0,0.1538212926615695,0.0,0.0,0.0,0.1538212926615695,0.0,0.4982171676946638,0.028,0.0,0.0,0.0,0.1538212926615695,0.0,0.23530388990930204,0.0,0.6,0.025
1.0,0.6653381761489545,21.9,0.33177181181927273,0.0,0.0,0.0,0.23817319102807713,0.0,0.0,0.0,0.23817319102807713,0.0,0.6933381761489545,0.028,0.0,0.0,0.0,0.23817319102807713,0.0,0.3218186574646945,0.0,0.6,0.025
1.0,0.4228545923307362,22.3,0.41871823660283736,0.0,0.0,0.0,0.32040277226713343,0.0,0.0,0.0,0.32040277226713343,0.0,0.4508545923307362,0.028,0.0,0.0,0.0,0.32040277226713343,0.0,0.4061566895047522,0.0,0.6,0.025
1.0,0.7936108114430722,23.0,0.589496197566188,0.0,0.0,0.0,0.4819160288482222,0.0,0.0,0.0,0.4819160288482222,0.0,0.8216108114430722,0.028,0.0,0.0,0.0,0.4819160288482222,0.0,0.5718113116392023,0.0,0.6,0.025
1.0,0.24532553863940532,22.1,0.9676265228770368,0.0,0.0,0.0,0.27332553863940534,0.0,0.566207245371552,0.0,0.8395327840109573,0.566207245371552,0.27332553863940534,0.028,1.3125,1.5,0.0,0.8395327840109573,0.0,0.9385977271907255,0.0,2.264828981486208,0.025
1.0,0.22694173511041676,22.6,0.5286958327681872,0.0,0.0,0.0,0.2549417351104168,0.0,0.1694723487300962,0.0,1.4587422327579787,0.1694723487300962,0.2549417351104168,0.028,1.3125,1.5,0.0,0.424414083840513,1.0343281489174656,0.5128349577851415,1.2823878450435544,0.5553761178134706,0.025
1.0,0.571448276702251,21.6,0.5517368615957321,0.0,0.0,0.0,0.4462051368541635,0.0,0.0,0.15324313984808746,2.7152234714393426,0.0,0.599448276702251,0.028,0.0,0.0,1.5,0.4462051368541635,2.269018334585179,0.5351847557478601,2.548736753420697,0.6,0.025
1.0,0.2553445572286592,20.7,0.383017874130333,0.0,0.0,0.0,0.2833445572286592,0.0,0.003294597230103169,0.0,1.076853102644193,0.003294597230103169,0.2833445572286592,0.028,1.3125,1.5,0.0,0.28663915445876237,0.7902139481854307,0.37152733790642295,1.032014305831211,0.011418323826599214,0.025
1.0,0.1952380649954022,20.8,0.332129231358889,0.0,0.0,0.0,0.2232380649954022,0.0,0.015273155562267021,0.0,2.2675256158110044,0.015273155562267021,0.2232380649954022,0.028,1.3125,1.5,0.0,0.2385112205576692,2.029014395253335,0.3221653544181223,2.3025788669264973,0.03847705201899026,0.025
1.0,0.1867628529653413,19.7,0.19255971619911025,0.0,0.0,0.0,0.11206975482788216,0.0,0.0,0.10269309813745915,3.354442544365571,0.0,0.2147628529653413,0.028,0.0,0.0,1.5,0.11206975482788216,3.242372789537689,0.18678292471313693,3.5470490149104505,0.6,0.025
1.0,0.22908735976851496,18.6,0.1276545124591745,0.0,0.0,0.0,0.07429492625123955,0.0,0.0,0.18279243351727542,1.8635609653842191,0.0,0.257087359768515,0.028,0.0,0.0,1.5,0.07429492625123955,1.7892660391329795,0.12382487708539926,2.056683117059466,0.6,0.025
1.0,0.5678434063556321,18.2,0.08267586041253695,0.0,0.0,0.0,0.0481173507600965,0.0,0.0,0.318312493758569,0.3664298445186655,0.0,0.5958434063556322,0.028,0.0,0.0,1.5,0.0481173507600965,0.318312493758569,0.08019558460016084,0.5305208229309484,0.6,0.025
1.0,0.7735439962406276,18.1,0.016540179394421286,0.0,0.0,0.0,0.009626384407553186,0.0,0.0,0.0,0.009626384407553186,0.0,0.8015439962406277,0.028,0.0,0.0,0.0,0.009626384407553186,0.0,0.016043974012588644,0.0,0.6,0.025
1.0,0.7150847999735197,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7190847999735197,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.4725242827675963,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4765242827675963,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.6513276982246882,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6553276982246882,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.7048816547287389,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7088816547287389,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.7149064906383867,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7189064906383867,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.3385130327587028,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3425130327587028,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.1384581852160494,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14245818521604942,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14625818521604939,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1502581852160494,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14625818521604939,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1502581852160494,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.1384581852160494,17.4,0.024791743522436696,0.0,0.0,0.0,0.014428794730058155,0.0,0.0,0.0,0.014428794730058155,0.0,0.1664581852160494,0.028,0.0,0.0,0.0,0.014428794730058155,0.0,0.02404799121676359,0.0,0.6,0.025
1.0,0.14625818521604939,17.5,0.13424716376209192,0.0,0.0,0.0,0.0781318493095375,0.0,0.0,0.0,0.0781318493095375,0.0,0.17425818521604938,0.028,0.0,0.0,0.0,0.0781318493095375,0.0,0.13021974884922916,0.0,0.6,0.025
1.0,0.47086055504034274,17.8,0.19331585340234209,0.0,0.0,0.0,0.11250982668016307,0.0,0.0,0.0,0.11250982668016307,0.0,0.49886055504034277,0.028,0.0,0.0,0.0,0.11250982668016307,0.0,0.1875163778002718,0.0,0.6,0.025
1.0,0.6651082301613003,18.7,0.2894841469677006,0.0,0.0,0.0,0.19817963199470276,0.0,0.0,0.0,0.19817963199470276,0.0,0.6931082301613003,0.028,0.0,0.0,0.0,0.19817963199470276,0.0,0.2807996225586695,0.0,0.6,0.025
1.0,0.4014322203573787,20.7,0.44874377775014834,0.0,0.0,0.0,0.3487994278072028,0.0,0.0,0.0,0.3487994278072028,0.0,0.4294322203573787,0.028,0.0,0.0,0.0,0.3487994278072028,0.0,0.43528146441764387,0.0,0.6,0.025
1.0,0.7938175321220846,21.9,0.4140991078063993,0.0,0.0,0.0,0.3160342312079021,0.0,0.0,0.0,0.3160342312079021,0.0,0.8218175321220846,0.028,0.0,0.0,0.0,0.3160342312079021,0.0,0.4016761345722073,0.0,0.6,0.025
1.0,0.24531392598508428,22.5,0.44167751248382014,0.0,0.0,0.0,0.2733139259850843,0.0,0.06880258144648854,0.0,0.34211650743157285,0.06880258144648854,0.2733139259850843,0.028,1.3125,1.5,0.0,0.34211650743157285,0.0,0.4284271871093055,0.0,0.27521032578595417,0.025
1.0,0.23148876998944468,24.1,0.44918031494542005,0.0,0.0,0.0,0.2594887699894447,0.0,0.08972351287018626,0.0,1.3835404317770965,0.08972351287018626,0.2594887699894447,0.028,1.3125000000000002,1.5,0.0,0.34921228285963096,1.0343281489174656,0.43570490549705737,1.2823878450435544,0.2940320154162221,0.025
1.0,0.6191632846063879,23.9,0.43310351664685187,0.0,0.0,0.0,0.3340076508687601,0.0,0.0,0.31315563373762784,2.6030259854539444,0.0,0.647163284606388,0.028,0.0,0.0,1.5,0.3340076508687601,2.2690183345851844,0.4201104111474463,2.548736753420702,0.6,0.025
1.0,0.25533294457433814,24.2,0.6102540804017675,0.0,0.0,0.0,0.28333294457433816,0.0,0.21821485196563345,0.0,1.2917617447254075,0.21821485196563345,0.28333294457433816,0.028,1.3125,1.5,0.0,0.5015477965399716,0.7902139481854359,0.5919464579897145,1.0320143058312163,0.7562829898448573,0.025
1.0,0.1952264523410812,24.8,0.5975511659553445,0.0,0.0,0.0,0.2232264523410812,0.0,0.26630756286118584,0.0,2.518548410455607,0.26630756286118584,0.2232264523410812,0.028,1.3125,1.5,0.0,0.489534015202267,2.02901439525334,0.5796246309766842,2.3025788669265026,0.6708980280784497,0.025
1.0,0.3263456841525966,24.9,0.6453570903488709,0.0,0.0,0.0,0.35434568415259665,0.0,0.18040078404484788,0.0,3.7771192577351393,0.18040078404484788,0.35434568415259665,0.028,1.3125,1.5,0.0,0.5347464681974445,3.242372789537695,0.6259963776384047,3.5470490149104563,0.29003615982051295,0.025
1.0,0.3105578924797556,24.6,0.5183080215620809,0.0,0.0,0.0,0.33855789247975565,0.0,0.07603191891258232,0.0,4.835205984899276,0.07603191891258232,0.33855789247975565,0.028,1.3125,1.5,0.0,0.41458981139233797,4.4206161735069385,0.5027587809152184,4.755503767699424,0.07603191891258232,0.025
1.0,0.6642744272182508,23.6,0.13969859830212447,0.0,0.0,0.0,0.08130458421183644,0.0,0.0,0.6109698430064144,5.300281485111275,0.0,0.6922744272182508,0.028,0.0,0.0,1.5,0.08130458421183644,5.218976900899438,0.13550764035306073,5.574335282973783,0.6,0.025
1.0,0.8165827447415981,23.0,0.016423251947020774,0.0,0.0,0.0,0.00955833263316609,0.0,0.0,0.835024412108432,3.8538713390553543,0.0,0.8445827447415981,0.028,0.0,0.0,1.5,0.00955833263316609,3.844313006422188,0.01593055438861015,4.164423596330449,0.6,0.025
1.0,0.7646803309634407,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7926803309634407,2.411410658138779,0.0,0.7926803309634407,0.028,0.0,0.0,1.5,0.0,2.411410658138779,0.0,2.6947801621936196,0.6,0.025
1.0,0.5746275860438798,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6026275860438798,0.9357972135770928,0.0,0.6026275860438798,0.028,0.0,0.0,1.5,0.0,0.9357972135770928,0.0,1.1813304754636849,0.6,0.025
1.0,0.8361464681825531,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8401464681825531,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.7921627459733174,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7961627459733174,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.715113211317399,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719113211317399,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.338504986848209,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342504986848209,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13845013930555555,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14245013930555556,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14625013930555558,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15025013930555559,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14625013930555558,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15025013930555559,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13845013930555555,14.7,0.0418424578770796,0.0,0.0,0.0,0.024352310484460325,0.0,0.0,0.0,0.024352310484460325,0.0,0.16645013930555555,0.028,0.0,0.0,0.0,0.024352310484460325,0.0,0.04058718414076721,0.0,0.6,0.025
1.0,0.14625013930555558,14.4,0.19106934932465897,0.0,0.0,0.0,0.1112023613069515,0.0,0.0,0.0,0.1112023613069515,0.0,0.17425013930555558,0.028,0.0,0.0,0.0,0.1112023613069515,0.0,0.1853372688449192,0.0,0.6,0.025
1.0,0.47085250912984894,16.2,0.7599048473810093,0.0,0.0,0.0,0.49885250912984896,0.0,0.14422750028074033,0.0,0.6430800094105893,0.14422750028074033,0.49885250912984896,0.028,1.3125,1.5,0.0,0.6430800094105893,0.0,0.7371077019595789,0.0,0.5769100011229613,0.025
1.0,0.6651001842508064,17.9,1.3423506701258419,0.0,0.0,0.0,0.6931001842508064,0.0,0.5008279620207083,0.0,2.2282562951889804,0.5008279620207083,0.6931001842508064,0.028,1.3125,1.5,0.0,1.1939281462715148,1.0343281489174656,1.3020801500220665,1.2823878450435544,1.6412582425612994,0.025
1.0,0.421214530994244,20.0,1.783383653612422,0.0,0.0,0.0,0.449214530994244,0.0,1.1618205594097035,0.0,3.8800534249891268,1.1618205594097035,0.449214530994244,0.028,1.3125,1.5,0.0,1.6110350904039477,2.269018334585179,1.729882144004049,2.548736753420697,2.7167212935306817,0.025
1.0,0.7938094862115908,22.0,2.0921091575256834,0.0,0.0,0.0,0.8218094862115908,0.0,1.0812027495183238,0.0,5.379214353420683,1.0812027495183238,0.8218094862115908,0.028,1.3125,1.5,0.0,1.9030122357299146,3.4762021176907685,2.0293458827999125,3.7868739668623266,1.5485200369651368,0.025
1.0,0.24530588007459048,23.4,2.271754725741623,0.0,0.0,0.0,0.2733058800745905,0.3960676691167948,1.4035384826787543,0.0,6.71946024370687,1.799606151795549,0.2733058800745905,0.028,1.3125,1.9232883608159477,0.0,2.0729120318701395,4.64654821183673,2.2036020839693737,4.987228935217159,1.4035384826787543,0.025
1.0,0.23339127678324906,24.5,2.3246649592733797,0.0,0.0,0.0,0.2613912767832491,0.4561364128602601,1.4054241955892894,0.0,7.341928786132237,1.8615606084495495,0.2613912767832491,0.028,1.3125,1.986831393281589,0.0,2.1229518852327987,5.218976900899438,2.254925010495178,5.574335282973783,1.4054241955892894,0.025
1.0,0.5984972188998171,24.8,2.2304200228713205,0.0,0.0,0.0,0.6264972188998171,0.01938136937538637,1.3879411483553477,0.0,7.25279663752999,1.407322517730734,0.6264972188998171,0.028,1.3125000000000002,1.5209461720315223,0.0,2.033819736630551,5.218976900899438,2.1635074221851807,5.574335282973783,1.3879411483553477,0.025
1.0,0.25532489866384434,25.3,2.020113808024305,0.0,0.0,0.0,0.28332489866384436,0.15704583869436428,1.3945518965807775,0.0,7.053899534838425,1.5515977352751418,0.28332489866384436,0.028,1.3125,1.6689207541283506,0.0,1.8349226339389861,5.218976900899438,1.9595103937835756,5.574335282973783,1.3945518965807775,0.025
1.0,0.1952184064305874,26.3,1.6712964775646064,0.0,0.0,0.0,0.2232184064305874,0.0,1.281810237226139,0.0,6.724005544556165,1.281810237226139,0.2232184064305874,0.028,1.3125,1.5,0.0,1.5050286436567264,5.218976900899438,1.6211575832376681,5.574335282973783,1.281810237226139,0.025
1.0,0.3073975145768546,26.9,1.2132028558067187,0.0,0.0,0.0,0.3353975145768546,0.0,0.7363890863023494,0.0,6.290763501778642,0.7363890863023494,0.3353975145768546,0.028,1.3125,1.5,0.0,1.071786600879204,5.218976900899438,1.176806770132517,5.574335282973783,0.7363890863023496,0.025
1.0,0.3232405810991208,26.8,0.6875978486945453,0.0,0.0,0.0,0.3512405810991208,0.0,0.2234550843037454,0.0,5.7936725663023045,0.2234550843037454,0.3512405810991208,0.028,1.3125,1.5,0.0,0.5746956654028662,5.218976900899438,0.6669699132337089,5.574335282973783,0.2234550843037454,0.025
1.0,0.7056097514654189,26.2,0.19539700871671586,0.0,0.0,0.0,0.11372105907312863,0.0,0.0,0.6198886923922904,5.332697959972567,0.0,0.733609751465419,0.028,0.0,0.0,1.5,0.11372105907312863,5.218976900899438,0.18953509845521438,5.574335282973783,0.6,0.025
1.0,0.8450200387461004,25.1,0.02410966674593371,0.0,0.0,0.0,0.014031826046133417,0.0,0.0,0.8589882126999671,3.8583448324683216,0.0,0.8730200387461005,0.028,0.0,0.0,1.5,0.014031826046133417,3.844313006422188,0.023386376743555697,4.164423596330449,0.6,0.025
1.0,0.798524972021806,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826524972021806,2.411410658138779,0.0,0.826524972021806,0.028,0.0,0.0,1.5,0.0,2.411410658138779,0.0,2.6947801621936196,0.6,0.025
1.0,0.5895544026617583,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6175544026617583,0.9357972135770928,0.0,0.6175544026617583,0.028,0.0,0.0,1.5,0.0,0.9357972135770928,0.0,1.1813304754636849,0.6,0.025
1.0,0.8412851922346964,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8452851922346964,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.8799241043908663,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8839241043908663,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.7151051654069052,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7191051654069052,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.33844692357660405,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34244692357660406,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13839207603395065,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14239207603395065,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14619207603395062,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15019207603395063,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14619207603395062,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15019207603395063,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13839207603395065,15.7,0.033264812165789644,0.0,0.0,0.0,0.019360120680489572,0.0,0.0,0.0,0.019360120680489572,0.0,0.16639207603395065,0.028,0.0,0.0,0.0,0.019360120680489572,0.0,0.03226686780081595,0.0,0.6,0.025
1.0,0.14619207603395062,16.0,0.17952563587533069,0.0,0.0,0.0,0.10448392007944245,0.0,0.0,0.0,0.10448392007944245,0.0,0.17419207603395062,0.028,0.0,0.0,0.0,0.10448392007944245,0.0,0.17413986679907076,0.0,0.6,0.025
1.0,0.470794445858244,17.7,0.6787181528405631,0.0,0.0,0.0,0.498794445858244,0.0,0.06750324719071849,0.0,0.5662976930489625,0.06750324719071849,0.498794445858244,0.028,1.3125,1.5,0.0,0.5662976930489625,0.0,0.6583566082553461,0.0,0.27001298876287394,0.025
1.0,0.6825601200888779,19.6,1.25104401853454,0.0,0.0,0.0,0.7105601200888779,0.0,0.39701476044016315,0.0,2.1419030294465067,0.39701476044016315,0.7105601200888779,0.028,1.3125,1.5,0.0,1.107574880529041,1.0343281489174656,1.2135126979785036,1.2823878450435544,1.3010530509555989,0.025
1.0,0.4385817469393638,23.6,1.3652793477881298,0.0,0.0,0.0,0.46658174693936383,0.0,0.7490311962312599,0.0,3.4846312777558026,0.7490311962312599,0.46658174693936383,0.028,1.3125,1.5,0.0,1.2156129431706237,2.269018334585179,1.3243209673544858,2.548736753420697,1.751483035688503,0.025
1.0,0.7937514229399858,25.2,1.9238843766786804,0.0,0.0,0.0,0.8217514229399858,0.0,0.922162226303876,0.0,5.22011576693463,0.922162226303876,0.8217514229399858,0.028,1.3125,1.5,0.0,1.7439136492438618,3.4762021176907685,1.8661678453783197,3.7868739668623266,1.3207390430704136,0.025
1.0,0.24524781680298552,27.1,2.076677503090322,0.0,0.0,0.0,0.27324781680298554,0.21806321673521722,1.3971067150094694,0.0,6.534965960384402,1.6151699317446866,0.27324781680298554,0.028,1.3125,1.7341230069176274,0.0,1.888417748547672,4.64654821183673,2.0143771779976123,4.987228935217159,1.3971067150094694,0.025
1.0,0.4098626533850652,28.8,2.11877261005496,0.0,0.0,0.0,0.43786265338506525,0.09847149931776378,1.3918950432566495,0.0,7.147206096858917,1.4903665425744133,0.43786265338506525,0.028,1.3124999999999998,1.6061195308455523,0.0,1.9282291959594786,5.218976900899438,2.0552094317533114,5.574335282973783,1.3918950432566495,0.025
1.0,0.7051573465028891,29.2,2.05710928774221,0.0,0.0,0.0,0.7331573465028891,0.0,1.1367537623793058,0.0,7.088888009781633,1.1367537623793058,0.7331573465028891,0.028,1.3125,1.5,0.0,1.869911108882195,5.218976900899438,1.9953960091099436,5.574335282973783,1.1367537623793058,0.025
1.0,0.2552668353922394,30.5,1.7704448675456874,0.0,0.0,0.0,0.2832668353922394,0.0,1.3155313980890944,0.0,6.817775134380772,1.3155313980890944,0.2832668353922394,0.028,1.3125,1.5,0.0,1.5987982334813338,5.218976900899438,1.7173315215193166,5.574335282973783,1.3155313980890944,0.025
1.0,0.19516034315898245,30.8,1.5671448880859191,0.0,0.0,0.0,0.22316034315898245,0.0,1.1833669347482756,0.0,6.625504178806696,1.1833669347482756,0.22316034315898245,0.028,1.3125000000000002,1.5,0.0,1.406527277907258,5.218976900899438,1.5201305414433415,5.574335282973783,1.1833669347482756,0.025
1.0,0.542228179647698,30.7,0.991363328860229,0.0,0.0,0.0,0.570228179647698,0.0,0.29175368862186357,0.0,6.0809587691689995,0.29175368862186357,0.570228179647698,0.028,1.3125,1.5,0.0,0.8619818682695616,5.218976900899438,0.9616224289944221,5.574335282973783,0.29175368862186357,0.025
1.0,0.42957361046878645,30.0,0.3487379229721624,0.0,0.0,0.0,0.2542188906509225,0.0,0.0,0.20335471981786396,5.473195791550361,0.0,0.4575736104687865,0.028,0.0,0.0,1.5,0.2542188906509225,5.218976900899438,0.33827578528299745,5.574335282973783,0.6,0.025
1.0,0.8981837614777649,29.7,0.17928360686831432,0.0,0.0,0.0,0.10434305919735891,0.0,0.0,0.8218407022804061,3.9486560656195473,0.0,0.9261837614777649,0.028,0.0,0.0,1.5,0.10434305919735891,3.844313006422188,0.17390509866226486,4.164423596330449,0.6,0.025
1.0,0.9301096491487686,28.1,0.024168130469633963,0.0,0.0,0.0,0.014065851933326965,0.0,0.0,0.9440437972154416,2.425476510072106,0.0,0.9581096491487686,0.028,0.0,0.0,1.5,0.014065851933326965,2.411410658138779,0.023443086555544942,2.6947801621936196,0.6,0.025
1.0,0.9076144296965425,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9356144296965425,0.9357972135770928,0.0,0.9356144296965425,0.028,0.0,0.0,1.5,0.0,0.9357972135770928,0.0,1.1813304754636849,0.6,0.025
1.0,0.6639065494125846,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6679065494125846,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.9082485139668618,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9122485139668618,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.9425851540375896,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9465851540375896,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
